Date,Close/Last,Volume,Open,High,Low
07/05/2018,1258.8,372468,1257.7,1262.4,1252.2
07/03/2018,1253.5,145678,1253.5,1262.4,1238.8
07/02/2018,1241.7,251533,1253.4,1255.6,1240.6
06/29/2018,1254.5,221077,1249.5,1257.1,1246.9
06/28/2018,1251,234981,1253.6,1255.8,1247.2
06/27/2018,1256.1,250008,1260.5,1261.9,1252.2
06/26/2018,1259.9,243918,1267.3,1269.4,1256.4
06/25/2018,1268.9,191258,1272.2,1274.4,1265.5
06/22/2018,1270.7,177199,1268.6,1273.1,1268.4
06/21/2018,1270.5,268481,1269.7,1272.3,1262.4
06/20/2018,1274.5,223323,1277.3,1278.6,1269.6
06/19/2018,1278.6,272942,1280.7,1286.8,1272.6
06/18/2018,1280.1,180772,1281.1,1284.9,1279.5
06/15/2018,1278.5,495364,1305.9,1306.7,1277.9
06/14/2018,1308.3,332112,1303.1,1313,1301
06/13/2018,1301.3,254837,1299.6,1305.2,1294.5
06/12/2018,1299.4,227402,1304.5,1304.8,1296.3
06/11/2018,1303.2,206333,1303.5,1307,1297.8
06/08/2018,1302.7,211335,1301.3,1304.8,1296
06/07/2018,1303,239302,1300.9,1307.8,1299
06/06/2018,1301.4,239391,1300.6,1306.1,1297.7
06/05/2018,1302.2,257770,1296.4,1304.8,1293.5
06/04/2018,1297.3,209443,1296.7,1302.3,1293.8
06/01/2018,1299.3,308394,1303,1304.8,1293.1
05/31/2018,1304.7,293132,1306,1311.5,1301
05/30/2018,1306.5,320122,1303.1,1308.8,1300
05/29/2018,1304.1,348290,1302.2,1311.3,1296.6
05/25/2018,1309,61195,1305.7,1309,1299.9
05/24/2018,1309.8,99686,1298,1311.8,1297.4
05/23/2018,1294.8,61616,1295.9,1303.8,1292
05/22/2018,1297.4,42154,1298.2,1301.3,1292.8
05/21/2018,1290.9,313755,1290.3,1292.7,1281.2
05/18/2018,1291.3,254923,1290,1293.7,1285.1
05/17/2018,1289.4,289678,1290.2,1294,1284
05/16/2018,1291.5,321197,1290.1,1296.4,1285.7
05/15/2018,1290.3,461831,1313.2,1314.7,1288.2
05/14/2018,1318.2,235892,1318.3,1322.4,1312.8
05/11/2018,1320.7,259923,1321.8,1326.3,1317
05/10/2018,1322.3,362491,1312.8,1323.4,1310.6
05/09/2018,1313,372491,1315.3,1317.8,1304.2
05/08/2018,1313.7,398268,1314.1,1318.5,1306.2
05/07/2018,1314.1,230426,1316.3,1320.1,1310.6
05/04/2018,1314.7,299809,1312.8,1316.9,1308.5
05/03/2018,1312.7,297240,1305.5,1319,1305.2
05/02/2018,1305.6,350840,1304.4,1314.9,1304.3
05/01/2018,1306.8,267336,1316,1317.4,1302.3
04/30/2018,1319.2,287438,1324,1325.9,1310.7
04/27/2018,1323.4,232724,1318,1326.4,1315.8
04/26/2018,1317.9,285847,1324.2,1328,1316.2
04/25/2018,1322.8,256659,1332,1333.8,1320.2
04/24/2018,1333,267707,1326.1,1334.5,1323.6
04/23/2018,1324,276592,1336.2,1337.6,1323.8
04/20/2018,1338.3,269829,1348.5,1348.9,1337
04/19/2018,1348.8,325544,1352.4,1357.7,1343.2
04/18/2018,1353.5,298749,1350.4,1359,1345
04/17/2018,1349.5,267744,1349.1,1352.2,1340.2
04/16/2018,1350.7,258382,1349.8,1353.5,1342.8
04/13/2018,1347.9,253937,1337.6,1350.3,1335.5
04/12/2018,1341.9,374672,1356.3,1356.7,1336.7
04/11/2018,1360,467541,1343.1,1369.4,1342.5
04/10/2018,1345.9,278138,1339.8,1346.2,1334.2
04/09/2018,1340.1,222038,1338,1341.5,1330.1
04/06/2018,1336.1,361181,1329.7,1339.1,1322.6
04/05/2018,1328.5,266243,1337.1,1338.7,1326
04/04/2018,1340.2,334886,1336.7,1352.5,1335.2
04/03/2018,1337.3,276654,1345,1346.6,1332.7
04/02/2018,1352.9,4979,1336.3,1355.1,1335.1
03/29/2018,1327.3,235348,1329.3,1332.6,1325.4
03/28/2018,1330,358319,1351.1,1352.2,1327.7
03/27/2018,1347.9,24159,1351.1,1352.2,1347.9
03/26/2018,1360.9,187073,1350.6,1361.8,1349.2
03/23/2018,1355.7,124800,1335.5,1356.3,1334.7
03/22/2018,1333.2,70121,1338,1340.8,1330.3
03/21/2018,1321.5,451237,1310.6,1336.9,1309.5
03/20/2018,1311.9,281146,1316.5,1318.1,1306.6
03/19/2018,1317.8,283944,1312.9,1319.6,1307.4
03/16/2018,1312.3,277568,1316.8,1321.8,1309.5
03/15/2018,1317.8,241746,1324.7,1328.1,1314.9
03/14/2018,1325.6,247027,1326.7,1330.5,1321.7
03/13/2018,1327.1,321790,1323.3,1328.8,1313.8
03/12/2018,1320.8,214392,1324.1,1325,1315.3
03/09/2018,1324,336571,1322.7,1325.9,1313.2
03/08/2018,1321.7,241811,1326.2,1329.8,1319.6
03/07/2018,1327.6,297281,1339.5,1342,1323
03/06/2018,1335.2,269691,1321,1339.9,1320.8
03/05/2018,1319.9,215468,1324.9,1328.9,1318.3
03/02/2018,1323.4,256112,1318,1326.6,1316.2
03/01/2018,1305.2,395651,1319.3,1322.3,1303.6
02/28/2018,1317.9,251263,1318.9,1323.7,1316.7
02/27/2018,1315.5,710,1331.7,1332.6,1312.7
02/26/2018,1332.8,237905,1330.4,1342.9,1328
02/23/2018,1330.3,165052,1333.7,1334.2,1327.7
02/22/2018,1332.7,201972,1326.2,1334.4,1322.9
02/21/2018,1332.1,244241,1331.2,1338.5,1324.4
02/20/2018,1331.2,357520,1348.9,1354,1330.6
02/16/2018,1356.2,21489,1350.2,1356.2,1349.5
02/15/2018,1355.3,251537,1353,1359.8,1350.8
02/14/2018,1358,405262,1331.9,1358.6,1319.1
02/13/2018,1330.4,192998,1325,1333.5,1323.7
02/12/2018,1326.4,203283,1317.1,1330,1316.3
02/09/2018,1315.7,306980,1321,1325,1313.2
02/08/2018,1319,349123,1320.7,1324.5,1309
02/07/2018,1314.6,335680,1326.6,1334.8,1313.5
02/06/2018,1329.5,457363,1343.1,1349.3,1322.8
02/05/2018,1336.5,298950,1334.6,1344.8,1331.6
02/02/2018,1337.3,416513,1352.2,1353.3,1330.1
02/01/2018,1347.9,301115,1348.2,1354.3,1340.2
01/31/2018,1343.1,365063,1341.8,1351,1335.5
01/30/2018,1340,394887,1344,1352.5,1337.5
01/29/2018,1345.1,224553,1353.7,1356.3,1340.9
01/26/2018,1357.2,139946,1352.7,1361,1348.6
01/25/2018,1368,140915,1362.7,1370.5,1346.2
01/24/2018,1361.4,147749,1346.2,1366.8,1344.1
01/23/2018,1336.7,354786,1333,1341.5,1330.7
01/22/2018,1331.9,325008,1334,1335.8,1328
01/19/2018,1333.1,268077,1327,1338.2,1326.6
01/18/2018,1327.2,305093,1327.4,1333.3,1324.3
01/17/2018,1339.2,358312,1339,1344.5,1326.6
01/16/2018,1337.1,472155,1340.9,1345,1332.1
01/12/2018,1334.9,44651,1337.3,1342.4,1334.9
01/11/2018,1322.5,254541,1317.5,1324.7,1316.1
01/10/2018,1319.3,382605,1313.3,1328.6,1308.9
01/09/2018,1313.7,321636,1321.2,1321.4,1309.5
01/08/2018,1320.4,238332,1321.8,1323,1315.7
01/05/2018,1322.3,322422,1324.4,1324.7,1314.6
01/04/2018,1321.6,350803,1315.5,1327.3,1307.1
01/03/2018,1318.5,342866,1319,1323,1308.9
01/02/2018,1316.1,269072,1305.3,1320.4,1304.6
12/29/2017,1309.3,226714,1297.5,1309.8,1296.1
12/28/2017,1297.2,213624,1292,1297.3,1290.5
12/27/2017,1291.4,193217,1287.8,1293.2,1286
12/26/2017,1287.5,130981,1279,1288.4,1277.7
12/22/2017,1278.8,180314,1270.3,1280.4,1268.4
12/21/2017,1270.6,188932,1268.8,1272.5,1266
12/20/2017,1269.6,198670,1264.8,1271.4,1264.4
12/19/2017,1264.2,196646,1265.4,1268.6,1262.3
12/18/2017,1265.5,202834,1257.8,1267,1255.3
12/15/2017,1257.5,230959,1255.5,1264.5,1255.2
12/14/2017,1257.1,252441,1258.1,1261.6,1252.8
12/13/2017,1248.6,296022,1246.3,1259.7,1242.3
12/12/2017,1241.7,216831,1243.9,1247.9,1238.3
12/11/2017,1246.9,185028,1249.2,1253.4,1242.4
12/08/2017,1248.4,270293,1249.5,1254.4,1244.4
12/07/2017,1253.1,305430,1265.2,1266.8,1245.8
12/06/2017,1266.1,239509,1268.3,1271.8,1264.8
12/05/2017,1264.9,311493,1279.1,1279.8,1263.2
12/04/2017,1277.7,250246,1277.6,1280.5,1273.5
12/01/2017,1282.3,421344,1277.9,1292.5,1274.2
11/30/2017,1276.7,331729,1286.9,1288.4,1273.1
11/29/2017,1286.2,370799,1298,1300.4,1285.1
11/28/2017,1299.2,224246,1298.8,1301.3,1294.5
11/27/2017,1298.9,143791,1292,1303.4,1290.7
11/24/2017,1291.8,83375,1296.1,1297.6,1289.5
11/22/2017,1296.8,5008,1296.1,1296.4,1293.7
11/21/2017,1281.7,315463,1276.6,1284.5,1275.8
11/20/2017,1275.3,399552,1294.1,1295.1,1274.1
11/17/2017,1296.5,368094,1278.8,1297.5,1278.1
11/16/2017,1278.2,268021,1278,1281.8,1274.9
11/15/2017,1277.7,417251,1280.7,1290,1276.5
11/14/2017,1282.9,342150,1278.9,1283.8,1269.7
11/13/2017,1278.9,213187,1275.3,1279.9,1274.4
11/10/2017,1274.2,342281,1286,1287.7,1273.6
11/09/2017,1287.5,20559,1286,1287.7,1285.4
11/08/2017,1283.7,346077,1276.4,1288.1,1276.1
11/07/2017,1275.8,327931,1282.6,1282.8,1272.3
11/06/2017,1281.6,340658,1270.7,1283.9,1266.4
11/03/2017,1269.2,361591,1277.5,1281.2,1265.9
11/02/2017,1278.1,374063,1275.2,1285.1,1274
11/01/2017,1277.3,376514,1271.8,1281.9,1268.5
10/31/2017,1270.5,264613,1277.6,1279.1,1268.3
10/30/2017,1277.7,253987,1274.3,1279.9,1269.8
10/27/2017,1271.8,352515,1268,1275.2,1263.8
10/26/2017,1269.6,377535,1278.6,1283.8,1266.4
10/25/2017,1279,368454,1278,1281.3,1272
10/24/2017,1278.3,262004,1283.9,1285.3,1274.8
10/23/2017,1280.9,276923,1281.5,1284.7,1273.6
10/20/2017,1280.5,308883,1292,1292.9,1279.3
10/19/2017,1290,345419,1282.8,1292.8,1277.6
10/18/2017,1283,250218,1286.9,1290.8,1278.6
10/17/2017,1286.2,328145,1297.2,1298.4,1283.2
10/16/2017,1303,265876,1306,1308.4,1292.5
10/13/2017,1304.6,290549,1296,1306.4,1292.9
10/12/2017,1296.5,239955,1294.6,1299.8,1291.8
10/11/2017,1288.9,258782,1290.7,1295.9,1286.8
10/10/2017,1293.8,308402,1286.8,1296.7,1284.6
10/09/2017,1285,195058,1278.6,1288,1277.7
10/06/2017,1274.9,361565,1270.6,1279.2,1262.8
10/05/2017,1273.2,217774,1277.5,1281.6,1268.5
10/04/2017,1276.8,266333,1274.5,1285,1273.1
10/03/2017,1274.6,202951,1273.1,1277.4,1271
10/02/2017,1275.8,267375,1282.2,1282.8,1272
09/29/2017,1284.8,280671,1290.1,1293.2,1278.2
09/28/2017,1288.7,279916,1285.1,1291.6,1280.4
09/27/2017,1287.8,364084,1297.3,1299.2,1284.1
09/26/2017,1301.7,376702,1314.2,1317.1,1295
09/25/2017,1311.5,357294,1301.5,1315.8,1291.7
09/22/2017,1297.5,256421,1294.1,1301.9,1294.1
09/21/2017,1294.8,388118,1304.8,1305,1291.2
09/20/2017,1316.4,343639,1314.7,1319.8,1299.5
09/19/2017,1310.6,268037,1310.5,1315.3,1308.7
09/18/2017,1310.8,259701,1324,1324,1308.1
09/15/2017,1325.2,313245,1333.7,1338.2,1323
09/14/2017,1329.3,327600,1327.6,1334.9,1319.5
09/13/2017,1328,298024,1336.2,1340.5,1324.5
09/12/2017,1332.7,281134,1331.7,1336.3,1326.7
09/11/2017,1335.7,292049,1341.5,1344.6,1330.6
09/08/2017,1351.2,377234,1354,1362.4,1347.1
09/07/2017,1350.3,354009,1339,1355.5,1337.2
09/06/2017,1339,297521,1345,1347.7,1336.4
09/05/2017,1344.5,546280,1339.8,1349.7,1331.1
09/01/2017,1330.4,52922,1339.7,1343.5,1330.4
08/31/2017,1322.2,359132,1314.1,1329,1302.3
08/30/2017,1314.1,301091,1314.8,1319.3,1310.1
08/29/2017,1318.9,444146,1320.5,1331.9,1310.6
08/28/2017,1315.3,310489,1297.6,1317.8,1297
08/25/2017,1297.9,350288,1291.3,1301.4,1281.3
08/24/2017,1292,237998,1296,1296.8,1289.3
08/23/2017,1294.7,226744,1290.4,1297,1287.9
08/22/2017,1291,259806,1297.1,1298.1,1287
08/21/2017,1296.7,254319,1289.1,1299.7,1286.2
08/18/2017,1291.6,379352,1293.8,1306.9,1289.1
08/17/2017,1292.4,316050,1290,1296,1286.4
08/16/2017,1282.9,268454,1276.9,1289.5,1273.2
08/15/2017,1279.7,278698,1287,1287.7,1272.7
08/14/2017,1290.4,233106,1296.4,1296.4,1284.2
08/11/2017,1294,259307,1292.5,1298.1,1286.7
08/10/2017,1290.1,257651,1283.2,1293.8,1280.3
08/09/2017,1279.3,280929,1266.1,1284.7,1265.9
08/08/2017,1262.6,240864,1262.9,1271,1257.1
08/07/2017,1264.7,120039,1264.3,1265.6,1261.3
08/04/2017,1264.6,260834,1275.3,1276.5,1259.8
08/03/2017,1274.4,198615,1272.6,1277,1262.9
08/02/2017,1278.4,204629,1275.2,1279,1268.9
08/01/2017,1279.4,206396,1275.6,1280.3,1268.4
07/31/2017,1273.4,158464,1276.3,1277.3,1271.7
07/28/2017,1275.3,241286,1265,1277,1263.2
07/27/2017,1266.5,154412,1266.8,1271.3,1260.3
07/26/2017,1255.6,92181,1256.2,1269.8,1249.4
07/25/2017,1258.5,61360,1261.9,1264.2,1255.1
07/24/2017,1260.7,61616,1261.4,1265.1,1258.1
07/21/2017,1261,51035,1250.8,1262.1,1249.5
07/20/2017,1245.5,263291,1240.6,1247.2,1234.6
07/19/2017,1242,189980,1242,1243.5,1235.1
07/18/2017,1241.9,245241,1233.3,1244.1,1232.2
07/17/2017,1233.7,166096,1228.7,1235.4,1227.5
07/14/2017,1227.5,258301,1216.4,1232.7,1214
07/13/2017,1217.3,219900,1219.2,1223.6,1215.6
07/12/2017,1219.1,254172,1216.5,1225.2,1212.5
07/11/2017,1214.7,213121,1213.8,1217.1,1207.4
07/10/2017,1213.2,233437,1212.1,1215,1204
07/07/2017,1209.7,310483,1224.6,1228.1,1206.6
07/06/2017,1223.3,185809,1226.5,1229.5,1221.8
07/05/2017,1221.7,348799,1223,1228.4,1216.5
07/03/2017,1219.2,26906,1220.1,1224.6,1220
06/30/2017,1242.3,210097,1245.2,1248.2,1239
06/29/2017,1245.8,260590,1249.6,1253.2,1239.7
06/28/2017,1249.1,188119,1247.3,1255.7,1246.7
06/27/2017,1246.9,204721,1245.2,1253.8,1241.8
06/26/2017,1246.4,219105,1258.1,1259,1236.5
06/23/2017,1256.4,153529,1250.9,1260,1250.6
06/22/2017,1249.4,182170,1246.4,1256,1246.4
06/21/2017,1245.8,160236,1243.9,1248.8,1241.7
06/20/2017,1243.5,172002,1245.4,1249.4,1242.4
06/19/2017,1246.7,174183,1255.8,1257.3,1244.3
06/16/2017,1256.5,145249,1255.6,1258.6,1253.2
06/15/2017,1254.6,238470,1262.7,1268.5,1252.7
06/14/2017,1275.9,337298,1268.4,1284.2,1259
06/13/2017,1268.6,171164,1267.7,1271,1260.5
06/12/2017,1268.9,168475,1269.7,1272.4,1265.6
06/09/2017,1271.4,212190,1283.5,1284.6,1266.7
06/08/2017,1279.5,247460,1289.5,1291.5,1273.5
06/07/2017,1293.2,212480,1297,1297.6,1285
06/06/2017,1297.5,243052,1282.5,1298.8,1282.1
06/05/2017,1282.7,134854,1282.6,1286,1280.2
06/02/2017,1280.2,257594,1268,1282.2,1261.3
06/01/2017,1270.1,174611,1271.6,1272.8,1263.7
05/31/2017,1275.4,193527,1265.7,1276.8,1262
05/30/2017,1265.7,275724,1270.1,1273.4,1261.8
05/26/2017,1271.4,14102,1258.6,1272.7,1269.4
05/25/2017,1259.8,62975,1261.6,1262.8,1256.9
05/24/2017,1253.1,234075,1251.1,1258.8,1247.6
05/23/2017,1255.5,269982,1260.4,1263.8,1250.5
05/22/2017,1261.4,201829,1257.5,1262.6,1251.6
05/19/2017,1253.6,210569,1246.8,1256.4,1246.1
05/18/2017,1252.8,361421,1261.4,1265,1245.7
05/17/2017,1258.7,365967,1237.2,1261.5,1236.3
05/16/2017,1236.4,197131,1230.8,1239.1,1230
05/15/2017,1230,182239,1228.3,1237.4,1226.8
05/12/2017,1227.7,189500,1225,1231.6,1224.4
05/11/2017,1224.2,230075,1219.2,1227.7,1216.9
05/10/2017,1218.9,185804,1222.1,1225.8,1217.5
05/09/2017,1216.1,240063,1226.6,1228.7,1214.3
05/08/2017,1227.1,188318,1223.1,1236.9,1221
05/05/2017,1226.9,257019,1228.5,1236,1226.2
05/04/2017,1228.6,305881,1238.5,1241.7,1225.7
05/03/2017,1248.5,245496,1257.8,1257.8,1236.4
05/02/2017,1257,171411,1257.4,1258.8,1252.6
05/01/2017,1255.5,197023,1269.6,1272.4,1254.9
04/28/2017,1268.3,166210,1265.2,1269.9,1264.2
04/27/2017,1265.9,203162,1270.2,1271.1,1261.8
04/26/2017,1264.2,233964,1265.5,1272.8,1260.7
04/25/2017,1267.2,242791,1277.9,1279.9,1262.8
04/24/2017,1277.5,287252,1280,1280,1266
04/21/2017,1289.1,220990,1283.3,1290.1,1280
04/20/2017,1283.8,237678,1282.2,1285.2,1278
04/19/2017,1283.4,251024,1291.7,1292.7,1275.4
04/18/2017,1294.1,272618,1286.7,1294.4,1280.6
04/17/2017,1291.9,189444,1292.4,1297.4,1283.1
04/13/2017,1288.5,229082,1288.3,1290.7,1283.8
04/12/2017,1278.1,241437,1277.2,1289,1273.8
04/11/2017,1274.2,279421,1256.8,1277.4,1254.7
04/10/2017,1253.9,176084,1255.6,1258.9,1248.2
04/07/2017,1257.3,365404,1253.9,1273.3,1252.4
04/06/2017,1253.3,160510,1257.6,1260.9,1251.3
04/05/2017,1248.5,226454,1258.2,1259.3,1245.4
04/04/2017,1258.4,152043,1255.5,1263.7,1255.5
04/03/2017,1254,135738,1251.9,1255.9,1246.4
03/31/2017,1251.2,158381,1244.6,1252.8,1241.5
03/30/2017,1248,211199,1256.1,1256.5,1244.2
03/29/2017,1256.8,157858,1253,1257.5,1250
03/28/2017,1258.8,110672,1257.1,1261.4,1250.5
03/27/2017,1258.8,70055,1247.2,1264.2,1247.2
03/24/2017,1251.7,50728,1248.2,1255,1243.7
03/23/2017,1250.1,38955,1251.5,1256.4,1245.6
03/22/2017,1249.7,210181,1244.5,1251.5,1243.8
03/21/2017,1246.5,278090,1234.2,1247.7,1226.6
03/20/2017,1234,122559,1229,1235.5,1228.8
03/17/2017,1230.2,146933,1226.2,1231.5,1224
03/16/2017,1227.1,243137,1219.5,1234,1218.1
03/15/2017,1200.7,256440,1198.7,1222,1196.8
03/14/2017,1202.6,176653,1203.5,1207.5,1196.9
03/13/2017,1203.1,168436,1205,1210.9,1202
03/10/2017,1201.4,250514,1200.2,1206.2,1194.5
03/09/2017,1203.2,226026,1207.7,1208.9,1199
03/08/2017,1209.4,200792,1215.6,1218.5,1206.4
03/07/2017,1216.1,195645,1225.7,1227.4,1214.1
03/06/2017,1225.5,154275,1233.9,1237.3,1225
03/03/2017,1226.5,268970,1234.8,1236.7,1223
03/02/2017,1232.9,262903,1249.9,1250.8,1231.1
03/01/2017,1250,300815,1248.5,1251.4,1237.2
02/28/2017,1253.9,225369,1253.3,1259.3,1248.2
02/27/2017,1258.8,201486,1258.9,1264.9,1251.5
02/24/2017,1258.3,209660,1250.6,1261.2,1248.8
02/23/2017,1251.4,250277,1238.3,1252.2,1236.4
02/22/2017,1233.3,193431,1236.9,1241.9,1231.5
02/21/2017,1238.9,245695,1239.3,1240.2,1226.8
02/17/2017,1239.1,20247,1240.8,1245.1,1232.4
02/16/2017,1241.6,196467,1234.3,1243.7,1233.3
02/15/2017,1233.1,220585,1228.6,1234.9,1217.5
02/14/2017,1225.4,223687,1226.1,1236,1222.7
02/13/2017,1225.8,168285,1234.2,1234.4,1220.3
02/10/2017,1235.9,229161,1229.6,1238.9,1222.6
02/09/2017,1236.8,234244,1242.7,1246.2,1226.1
02/08/2017,1239.5,216044,1235.2,1246.6,1231.3
02/07/2017,1236.1,192661,1236.9,1237.5,1229.2
02/06/2017,1232.1,190379,1221.9,1237.5,1220.8
02/03/2017,1220.8,210726,1217.8,1223.2,1208.3
02/02/2017,1219.4,220209,1211.2,1227.5,1210.2
02/01/2017,1208.3,211357,1212.2,1215,1199.7
01/31/2017,1211.4,237644,1197.7,1217.4,1195.6
01/30/2017,1196,185344,1194.6,1201.3,1190
01/27/2017,1191.1,142852,1191.4,1193.8,1182.6
01/26/2017,1192.5,94439,1204.1,1205,1186.6
01/25/2017,1200.5,80202,1211.5,1212.2,1195.3
01/24/2017,1210.8,211945,1218,1220.1,1206.2
01/23/2017,1215.6,231381,1209.3,1219.4,1209
01/20/2017,1204.9,236066,1204.8,1214.8,1198.2
01/19/2017,1201.5,241530,1203.1,1206.4,1195.4
01/18/2017,1212.1,195234,1216.8,1217.7,1201.8
01/17/2017,1212.9,368672,1202.8,1218.9,1198
01/13/2017,1196.2,28224,1194.8,1204.3,1187.5
01/12/2017,1199.8,260107,1191.1,1207.2,1190.7
01/11/2017,1196.6,317695,1188.1,1198.5,1177
01/10/2017,1185.5,215898,1181.3,1190.6,1180.2
01/09/2017,1184.9,174989,1172.9,1186.4,1172.2
01/06/2017,1173.4,217714,1181,1183.8,1171.1
01/05/2017,1181.3,262224,1164.6,1185.9,1163.6
01/04/2017,1165.3,172108,1159.6,1168.6,1156.7
01/03/2017,1162,216537,1151.4,1166,1146.5
12/30/2016,1151.7,138673,1159.5,1164.3,1150.3
12/29/2016,1158.1,152323,1143.1,1160.6,1142.6
12/28/2016,1140.9,100121,1139.3,1145.1,1137.1
12/27/2016,1138.8,102366,1135.3,1151.7,1132.8
12/23/2016,1133.6,70834,1130,1137.3,1129.5
12/22/2016,1133.6,70834,1130,1137.3,1129.5
12/21/2016,1133.2,109673,1134,1138.8,1131
12/20/2016,1133.6,138058,1139.8,1141.7,1127.3
12/19/2016,1142.7,112536,1136.1,1144.4,1135.5
12/16/2016,1137.4,171285,1130.5,1143.2,1128.5
12/15/2016,1129.8,262877,1143.8,1146,1124.3
12/14/2016,1163.7,205326,1159.8,1168,1140
12/13/2016,1159,136029,1164.5,1167,1156.3
12/12/2016,1165.8,159639,1161.4,1167.9,1152.5
12/09/2016,1161.9,154417,1172.5,1173.8,1157.6
12/08/2016,1172.4,142363,1176.1,1180.7,1170.9
12/07/2016,1177.5,137900,1171.4,1182.3,1167.2
12/06/2016,1170.1,130714,1172.8,1177.1,1168.1
12/05/2016,1176.5,212276,1182.6,1190.2,1158.6
12/02/2016,1177.8,169224,1174.3,1180.3,1168.4
12/01/2016,1169.4,216169,1175.1,1178.4,1162.2
11/30/2016,1173.9,232748,1190.7,1196.8,1171.3
11/29/2016,1190.8,195887,1196.6,1197.7,1182.6
11/28/2016,1193.8,132780,1184.4,1200,1184.4
11/25/2016,1181,89941,1184.4,1195.4,1172.8
11/23/2016,1192.4,3479,1188.2,1192.5,1185.2
11/22/2016,1211.2,201770,1213.5,1220.9,1205.6
11/21/2016,1209.8,162047,1207.3,1217.8,1205.4
11/18/2016,1208.7,244002,1216,1217.5,1201.3
11/17/2016,1216.9,224953,1224.8,1231.1,1210.5
11/16/2016,1223.9,190158,1228,1233.1,1221
11/15/2016,1224.5,224970,1221.8,1231.4,1218.6
11/14/2016,1221.7,332635,1227.7,1230.9,1211
11/11/2016,1224.3,420069,1258.7,1265,1218.7
11/10/2016,1266.4,392797,1278.4,1292.5,1251.9
11/09/2016,1273.5,783657,1276.8,1338.3,1268.1
11/08/2016,1274.5,194922,1282.2,1291.5,1273.3
11/07/2016,1279.4,209668,1294.5,1296.5,1278.6
11/04/2016,1304.5,202966,1303.2,1308.3,1295.7
11/03/2016,1303.3,220164,1298.1,1308,1286.2
11/02/2016,1308.2,224005,1289,1309.3,1288.4
11/01/2016,1288,194976,1277.8,1292.9,1276.3
10/31/2016,1273.1,115445,1278.3,1280.5,1271.9
10/28/2016,1276.8,222489,1269.2,1285.4,1262
10/27/2016,1269.5,123344,1267.2,1273.7,1265.2
10/26/2016,1266.6,132796,1274,1277.2,1265.1
10/25/2016,1273.6,132241,1265.2,1277.5,1262.4
10/24/2016,1263.7,148823,1266.9,1272.8,1260.1
10/21/2016,1267.7,97891,1266.5,1268.8,1261.7
10/20/2016,1267.5,130976,1270.6,1275.9,1265.5
10/19/2016,1269.9,135414,1263.9,1274.4,1261.1
10/18/2016,1262.9,141366,1256,1265.6,1255.9
10/17/2016,1256.6,102991,1252.9,1258.2,1251.1
10/14/2016,1255.5,161952,1259.5,1260.7,1246.9
10/13/2016,1257.6,142928,1257.1,1263.9,1254.7
10/12/2016,1253.8,122342,1254.5,1260.5,1251.2
10/11/2016,1255.9,127971,1261.7,1264,1254.3
10/10/2016,1260.4,128220,1258.5,1266.8,1258.5
10/07/2016,1251.9,261530,1256.8,1267.6,1243.2
10/06/2016,1253,176574,1269.7,1271.6,1251.8
10/05/2016,1268.6,200416,1270.5,1279.4,1264.1
10/04/2016,1269.7,327773,1315,1315.4,1269
10/03/2016,1312.7,120503,1321,1322.6,1311.8
09/30/2016,1317.1,198471,1323.6,1331.5,1316
09/29/2016,1326,145079,1325,1329.4,1318.6
09/28/2016,1323.7,143807,1330.1,1331.1,1321.1
09/27/2016,1330.4,175693,1342,1343.5,1327.7
09/26/2016,1344.1,120362,1340.8,1346.1,1336.5
09/23/2016,1341.7,108833,1340.3,1344.5,1337.4
09/22/2016,1344.7,152427,1338.9,1347.8,1335.1
09/21/2016,1331.4,253563,1318,1341.3,1310.9
09/20/2016,1318.2,87659,1316.3,1321.1,1315.2
09/19/2016,1317.8,111107,1313.2,1321.8,1312.6
09/16/2016,1310.2,132642,1318.3,1321.5,1309.2
09/15/2016,1318,200075,1325.8,1332.5,1312.1
09/14/2016,1326.1,131424,1322.6,1329.8,1316.6
09/13/2016,1323.7,173410,1331.7,1335.9,1318.8
09/12/2016,1325.6,183691,1332,1333.8,1323.3
09/09/2016,1334.5,151860,1341.6,1343.6,1331.2
09/08/2016,1341.6,174246,1349.1,1353.9,1339.1
09/07/2016,1349.2,142466,1353.5,1357.6,1346.9
09/06/2016,1349.2,263409,1330.8,1357.2,1325.5
09/02/2016,1354,12131,1318,1334,1307.4
09/01/2016,1317.1,167111,1311.7,1318.6,1305.5
08/31/2016,1311.4,163005,1314.7,1319.2,1306.9
08/30/2016,1316.5,149313,1327,1328.9,1312
08/29/2016,1327.1,136851,1323.8,1328.5,1317.2
08/26/2016,1325.9,292305,1324.8,1346,1321.2
08/25/2016,1324.6,143468,1327.4,1330.2,1321
08/24/2016,1329.7,207827,1342.2,1344.1,1327
08/23/2016,1346.1,125007,1343.6,1348.8,1338.9
08/22/2016,1343.4,148566,1345,1345.7,1335.4
08/19/2016,1346.2,177682,1357.1,1357.9,1342
08/18/2016,1357.2,163104,1353.8,1361.5,1351.2
08/17/2016,1348.8,164091,1351.3,1356.8,1340.5
08/16/2016,1356.9,213729,1345.2,1364.3,1344.8
08/15/2016,1347.5,117800,1343.6,1349.1,1340.9
08/12/2016,1343.2,227943,1344.7,1362.5,1338.3
08/11/2016,1350,149880,1353.2,1359.4,1341.4
08/10/2016,1351.9,184037,1347,1363.6,1345.7
08/09/2016,1346.7,117280,1341.2,1348.5,1336
08/08/2016,1341.3,126244,1341.2,1343.9,1335.3
