Fed insterest rate,DATE,DFF,Euro exchange rates, Open, High, Low, Close,gold,Close/Last,Volume,Open,High,Low
,9/6/2018,1.92,,1.1631,1.166,1.1606,1.1623,,1234.4,75122,1240.7,1244.7,1231.1
,9/7/2018,1.92,,1.1624,1.165,1.155,1.1553,,1234.6,64451,1233.4,1238.6,1227
,9/8/2018,1.92,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/9/2018,1.92,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/10/2018,1.92,,1.1553,1.1616,1.1526,1.1594,,1241,55539,1233.3,1243.4,1232.5
,9/11/2018,1.92,,1.1592,1.1644,1.1566,1.1606,,1235.3,99096,1240.8,1244.6,1231.3
,9/12/2018,1.92,,1.1604,1.1648,1.157,1.1626,,1232.7,150903,1231.4,1236.5,1226.3
,9/13/2018,1.92,,1.1625,1.1702,1.1609,1.169,,1231.5,178604,1231.1,1234.1,1227.8
,9/14/2018,1.92,,1.1689,1.1723,1.1621,1.1622,,1233.6,287649,1230.5,1237.8,1222.6
,9/15/2018,1.92,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/16/2018,1.92,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/17/2018,1.92,,1.1622,1.17,1.1621,1.1684,,1227.6,210076,1232.7,1233.7,1224.4
,9/18/2018,1.92,,1.1683,1.1724,1.1652,1.1669,,1210.6,411,1214.7,1219.3,1205.8
,9/19/2018,1.92,,1.1668,1.1716,1.165,1.1672,,1223.2,272386,1216,1228.5,1212.5
,9/20/2018,1.92,,1.1675,1.1785,1.1669,1.1779,,1208.6,297,1214.4,1214.4,1206.6
,9/21/2018,1.92,,1.1778,1.1804,1.1735,1.1748,,1218.3,199691,1215.8,1224.3,1215.6
,9/22/2018,1.92,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/23/2018,1.92,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/24/2018,1.93,,1.1748,1.1816,1.1724,1.1748,,1221,255706,1218.7,1223.8,1213.6
,9/25/2018,1.93,,1.1749,1.1793,1.1731,1.1766,,1219.9,225166,1222,1225.6,1218.4
,9/26/2018,1.93,,1.1768,1.1799,1.1726,1.1742,,1219,317657,1220,1224.9,1213.1
,9/27/2018,2.18,,1.174,1.1759,1.1639,1.1643,,1198.9,363069,1218.4,1221.4,1198.6
,9/28/2018,2.18,,1.1641,1.1652,1.157,1.1604,,1193,92,1193.1,1197.5,1192.8
,9/29/2018,2.18,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,9/30/2018,2.18,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/1/2018,2.18,,1.1604,1.1624,1.1563,1.1578,,1185,364039,1201.5,1202,1180
,10/2/2018,2.18,,1.158,1.1582,1.1505,1.1548,,1184,353666,1183,1189,1167.1
,10/3/2018,2.18,,1.1547,1.1595,1.1465,1.148,,1184.2,246695,1180.7,1192,1178.5
,10/4/2018,2.18,,1.1479,1.1541,1.1463,1.1516,,1194.6,199964,1190.4,1197.7,1189.6
,10/5/2018,2.18,,1.1514,1.1544,1.1484,1.1522,,1200,211149,1197.3,1204.3,1194.3
,10/6/2018,2.18,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/7/2018,2.18,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/8/2018,2.18,,1.1522,1.153,1.1461,1.1493,,1203.3,227367,1203,1208.4,1199.2
,10/9/2018,2.18,,1.1491,1.1503,1.1433,1.1493,,1194,226193,1202.8,1203.4,1190.2
,10/10/2018,2.18,,1.149,1.1546,1.148,1.152,,1213.3,286519,1191.6,1215.4,1189.5
,10/11/2018,2.18,,1.1522,1.16,1.152,1.1596,,1216,205140,1214.5,1218.8,1209.3
,10/12/2018,2.18,,1.1592,1.1611,1.1536,1.156,,1207.4,136,1209.7,1217,1202.3
,10/13/2018,2.18,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/14/2018,2.18,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/15/2018,2.18,,1.156,1.1606,1.1542,1.158,,1211.5,235721,1206.6,1213.7,1206.6
,10/16/2018,2.18,,1.1582,1.1622,1.1565,1.1577,,1205,276369,1212.6,1214,1202.1
,10/17/2018,2.19,,1.1574,1.1585,1.1497,1.1502,,1206.7,117750,1206.3,1209.7,1201.2
,10/18/2018,2.19,,1.1502,1.1527,1.1449,1.1453,,1199.1,402704,1207,1209.7,1195.1
,10/19/2018,2.19,,1.1455,1.1535,1.1434,1.1514,,1201.3,203575,1197.2,1204.2,1196.4
,10/20/2018,2.19,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/21/2018,2.19,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/22/2018,2.19,,1.1514,1.1551,1.1457,1.1466,,1204.3,278851,1202.5,1212.7,1200.5
,10/23/2018,2.2,,1.1464,1.1491,1.144,1.147,,1200.4,272324,1205.6,1209,1198.7
,10/24/2018,2.2,,1.1473,1.1477,1.1381,1.1394,,1199.8,207244,1200.7,1203.8,1196.2
,10/25/2018,2.2,,1.1393,1.1432,1.1357,1.1377,,1202.2,253326,1200.4,1204.8,1192.7
,10/26/2018,2.2,,1.1375,1.1421,1.1336,1.1403,,1210.9,292275,1203.5,1213.9,1197.6
,10/27/2018,2.2,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/28/2018,2.2,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,10/29/2018,2.2,,1.1403,1.1417,1.1361,1.1374,,1208.2,295658,1212.4,1218,1205
,10/30/2018,2.2,,1.1373,1.1388,1.1341,1.1346,,1201.1,276004,1206.6,1213.8,1197.7
,10/31/2018,2.2,,1.1343,1.1361,1.1302,1.1312,,1205.8,205761,1199.8,1209.7,1197.5
,11/1/2018,2.2,,1.1313,1.1425,1.1308,1.141,,1202.9,223080,1206.4,1208.2,1200.3
,11/2/2018,2.19,,1.1409,1.1458,1.1373,1.1387,,1202.2,N/A,1202.2,1202.2,1202.2
,11/3/2018,2.19,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/4/2018,2.19,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/5/2018,2.2,,1.1387,1.1424,1.1356,1.1407,,1211.3,232693,1208.8,1213.2,1205.1
,11/6/2018,2.2,,1.1408,1.144,1.1393,1.1426,,1201.3,333369,1212.1,1215.8,1196
,11/7/2018,2.2,,1.1428,1.1501,1.1398,1.1425,,1204.4,207122,1204,1208.8,1198.6
,11/8/2018,2.2,,1.1427,1.1446,1.1353,1.1364,,1205.1,192109,1203.1,1207.9,1201.3
,11/9/2018,2.19,,1.1362,1.137,1.1319,1.1336,,1199.1,330481,1205.5,1206.9,1194.6
,11/10/2018,2.19,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/11/2018,2.19,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/12/2018,2.19,,1.1336,1.1336,1.1216,1.122,,1182.3,4947,1194.6,1197.3,1180.5
,11/13/2018,2.2,,1.1219,1.1295,1.1217,1.1289,,1196.2,300928,1186.8,1198,1184.3
,11/14/2018,2.2,,1.1292,1.1347,1.1263,1.1312,,1191.7,213617,1196.1,1196.5,1188.1
,11/15/2018,2.2,,1.1309,1.1361,1.1275,1.1332,,1207,350240,1192.7,1212.3,1192.2
,11/16/2018,2.2,,1.1328,1.1421,1.1321,1.1418,,1202.9,246832,1207,1212.3,1200.4
,11/17/2018,2.2,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/18/2018,2.2,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/19/2018,2.2,,1.1418,1.1464,1.1394,1.1455,,1201.6,280314,1201.4,1210.7,1199.6
,11/20/2018,2.2,,1.1454,1.1474,1.1359,1.1369,,1205.6,250219,1203.7,1209.8,1200.9
,11/21/2018,2.2,,1.1372,1.1424,1.1365,1.1384,,1184.4,250,1201,1201,1183.7
,11/22/2018,2.2,,1.1386,1.1434,1.1381,1.1403,,1191.5,236941,1192.2,1195.8,1186.6
,11/23/2018,2.2,,1.1402,1.1421,1.1327,1.1339,,1193.4,243118,1192.7,1198.6,1188.5
,11/24/2018,2.2,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/25/2018,2.2,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,11/26/2018,2.2,,1.1339,1.1383,1.1324,1.1327,,1227.6,503085,1197.9,1230,1194.7
,11/27/2018,2.2,,1.1328,1.1345,1.1278,1.1293,,1222,309392,1227.7,1228.1,1219.3
,11/28/2018,2.2,,1.1288,1.1387,1.1267,1.1367,,1226.4,136,1222.4,1232.3,1222.4
,11/29/2018,2.2,,1.1365,1.1402,1.1348,1.1394,,1231,233393,1230.5,1235.9,1226.3
,11/30/2018,2.2,,1.1396,1.1401,1.1305,1.132,,1227.4,228207,1228,1232.9,1223.7
,12/1/2018,2.2,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/2/2018,2.2,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/3/2018,2.19,,1.132,1.1381,1.132,1.1354,,1230.1,239133,1225.5,1233.6,1221.7
,12/4/2018,2.2,,1.1356,1.1419,1.1321,1.1343,,1228.7,188648,1228.6,1234.1,1226.2
,12/5/2018,2.2,,1.1342,1.1361,1.1317,1.1343,,1224.6,180132,1230.5,1232.6,1222.8
,12/6/2018,2.2,,1.1344,1.1413,1.1322,1.1379,,1236.8,276325,1225.1,1243,1224.5
,12/7/2018,2.19,,1.1377,1.1423,1.1361,1.1386,,1231.1,204289,1233.8,1238,1228.3
,12/8/2018,2.19,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/9/2018,2.19,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/10/2018,2.2,,1.1386,1.1443,1.135,1.1358,,1232.4,252780,1236.6,1242,1230.5
,12/11/2018,2.19,,1.1357,1.1401,1.1306,1.1319,,1235.8,304896,1234.7,1246,1232.5
,12/12/2018,2.19,,1.1318,1.1387,1.1315,1.1369,,1227.6,225204,1236.4,1237.6,1226.1
,12/13/2018,2.19,,1.1368,1.1394,1.1332,1.1358,,1225.3,218624,1231.9,1232.5,1221.4
,12/14/2018,2.19,,1.1364,1.1374,1.1269,1.1308,,1215,231855,1224.7,1225,1213.4
,12/15/2018,2.19,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/16/2018,2.19,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/17/2018,2.2,,1.1308,1.136,1.1303,1.1347,,1238.6,293251,1216.6,1239.3,1216.1
,12/18/2018,2.2,,1.1348,1.1403,1.1338,1.1361,,1233.3,249587,1235.3,1238.4,1231.3
,12/19/2018,2.2,,1.1362,1.1441,1.1361,1.1379,,1232.3,157253,1234.5,1236.8,1228.4
,12/20/2018,2.4,,1.1378,1.1486,1.1372,1.1447,,1226.3,188660,1233.4,1237.8,1224.9
,12/21/2018,2.4,,1.1445,1.1475,1.1356,1.1369,,1228.7,252072,1228.9,1238.4,1224.2
,12/22/2018,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/23/2018,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/24/2018,2.4,,1.1369,1.144,1.1369,1.1401,,1225.1,229614,1227.7,1228.5,1220.8
,12/25/2018,2.4,,1.1404,1.1424,1.1365,1.1395,,1208.6,306462,1224.3,1224.6,1207.2
,12/26/2018,2.4,,1.1394,1.1421,1.1343,1.1353,,1201.3,1,1201.6,1201.6,1201.6
,12/27/2018,2.4,,1.1355,1.1455,1.1353,1.1433,,1199.2,5,1196.3,1201.3,1196.3
,12/28/2018,2.4,,1.143,1.1478,1.1425,1.1442,,1210.1,268788,1202.8,1217.2,1198.1
,12/29/2018,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/30/2018,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,12/31/2018,2.4,,1.1442,1.1469,1.1421,1.1469,,1215,234966,1211.8,1217,1207.1
,1/1/2019,2.4,,1.1467,1.1585,1.1446,1.1465,,1223,237367,1214.4,1226,1213.7
,1/2/2019,2.4,,1.1464,1.1498,1.1325,1.1343,,1225.3,189907,1222.6,1226.5,1218.5
,1/3/2019,2.4,,1.1344,1.1412,1.1306,1.1395,,1221.2,245888,1224.6,1229.5,1220.3
,1/4/2019,2.4,,1.1394,1.142,1.1346,1.1398,,1225.8,N/A,1225.8,1225.8,1225.8
,1/5/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/6/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/7/2019,2.4,,1.1398,1.1484,1.1398,1.1476,,1223.2,234908,1227.8,1229.7,1220.3
,1/8/2019,2.4,,1.1474,1.1485,1.1422,1.1442,,1228.7,141646,1230.4,1234.5,1228
,1/9/2019,2.4,,1.1442,1.1556,1.1437,1.1544,,1219.9,132694,1228.5,1231.7,1217.8
,1/10/2019,2.4,,1.1542,1.1571,1.1486,1.15,,1229.8,199518,1220.9,1233.8,1216.8
,1/11/2019,2.4,,1.1501,1.1541,1.1453,1.1468,,1230.4,229628,1227.1,1234.9,1226.7
,1/12/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/13/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/14/2019,2.4,,1.1468,1.1483,1.145,1.1471,,1226,158763,1229.9,1231.1,1221.8
,1/15/2019,2.4,,1.147,1.1491,1.1382,1.1415,,1239.6,233816,1227.8,1240.4,1226.6
,1/16/2019,2.4,,1.1412,1.1424,1.1378,1.1393,,1246.6,214514,1236.3,1247.5,1235.8
,1/17/2019,2.4,,1.139,1.1406,1.1372,1.1392,,1242.6,104283,1244.6,1244.8,1238.7
,1/18/2019,2.4,,1.1389,1.1412,1.1354,1.1363,,1243.6,238860,1243,1249.9,1240
,1/19/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/20/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/21/2019,2.4,,1.1363,1.1392,1.1358,1.1366,,1252.6,215414,1243.1,1255.8,1242.6
,1/22/2019,2.4,,1.1364,1.1381,1.1337,1.1361,,1249.4,190957,1255.6,1256.6,1246.9
,1/23/2019,2.4,,1.136,1.1396,1.1352,1.1381,,1247.2,176025,1249.8,1255.1,1245.8
,1/24/2019,2.4,,1.1381,1.1393,1.1289,1.1306,,1250,144462,1248.3,1252.6,1247.1
,1/25/2019,2.4,,1.1307,1.1419,1.13,1.1413,,1247.4,148496,1250.7,1251.7,1244.4
,1/26/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/27/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,1/28/2019,2.4,,1.1413,1.1445,1.139,1.1428,,1241.4,183625,1246.2,1247.3,1236.5
,1/29/2019,2.4,,1.1426,1.1451,1.1412,1.1434,,1251.8,156508,1242.8,1252.2,1239.4
,1/30/2019,2.4,,1.1435,1.1502,1.1406,1.1482,,1253.6,164361,1249.7,1254.5,1249
,1/31/2019,2.4,,1.148,1.1516,1.1437,1.1448,,1256.4,261331,1253.5,1262.2,1245.3
,2/1/2019,2.4,,1.1449,1.1488,1.1435,1.1459,,1267.9,303814,1247,1270.3,1246.2
,2/2/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/3/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/4/2019,2.4,,1.1459,1.1462,1.1424,1.1437,,1258.1,200024,1263.5,1266.2,1257.1
,2/5/2019,2.4,,1.1439,1.1453,1.1401,1.1405,,1271.8,130455,1260.7,1273.9,1260
,2/6/2019,2.4,,1.1406,1.1417,1.1361,1.1363,,1273,198175,1273.5,1282.3,1267.4
,2/7/2019,2.4,,1.1362,1.1377,1.1324,1.1341,,1281.1,200717,1270.1,1281.6,1269.1
,2/8/2019,2.4,,1.134,1.1353,1.1321,1.1325,,1283,155354,1278,1284.7,1276.5
,2/9/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/10/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/11/2019,2.4,,1.1325,1.1332,1.1267,1.1278,,1281.3,108913,1283,1286.5,1279.7
,2/12/2019,2.4,,1.1276,1.1341,1.1259,1.1326,,1284.1,222578,1285,1291,1280.6
,2/13/2019,2.4,,1.1327,1.1343,1.126,1.1262,,1294.8,229532,1288.5,1296.9,1286.4
,2/14/2019,2.4,,1.1261,1.1311,1.1249,1.1298,,1285.8,299076,1296.5,1300.4,1278.1
,2/15/2019,2.4,,1.13,1.1312,1.1236,1.1298,,1289.9,197176,1287,1297,1284.1
,2/16/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/17/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/18/2019,2.4,,1.1298,1.1336,1.1294,1.1312,,1285.9,206439,1289.9,1291.4,1280.2
,2/19/2019,2.4,,1.1309,1.1359,1.1276,1.1343,,1292,232491,1286.1,1295,1280.9
,2/20/2019,2.4,,1.1342,1.1373,1.1325,1.134,,1287.4,227942,1294.7,1298,1286.7
,2/21/2019,2.4,,1.1337,1.1367,1.1321,1.1337,,1289.5,200393,1287.6,1295.7,1287
,2/22/2019,2.4,,1.1336,1.1359,1.1317,1.1335,,1289.1,7,1292.4,1293.9,1289.9
,2/23/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/24/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,2/25/2019,2.4,,1.1335,1.1368,1.1335,1.1359,,1288.4,229624,1292.4,1294.8,1286.5
,2/26/2019,2.4,,1.1357,1.1403,1.1345,1.1389,,1293.8,173284,1289.6,1295.4,1287.6
,2/27/2019,2.4,,1.1388,1.1404,1.1362,1.1369,,1292.3,188241,1293.9,1295,1288.3
,2/28/2019,2.4,,1.137,1.1421,1.136,1.1372,,1282.6,100826,1280.7,1283,1276
,3/1/2019,2.4,,1.1373,1.1408,1.1354,1.1367,,1283.4,307704,1279.1,1285,1276
,3/2/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/3/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/4/2019,2.4,,1.1367,1.1377,1.1309,1.134,,1290.2,60819,1290.8,1292.1,1284
,3/5/2019,2.4,,1.1341,1.1348,1.1289,1.1309,,1285.9,68784,1288.3,1290,1281.5
,3/6/2019,2.4,,1.1307,1.1325,1.1286,1.1308,,1304.2,87878,1286,1309.3,1284.8
,3/7/2019,2.4,,1.1307,1.1321,1.1178,1.1194,,1309.3,122869,1308.5,1309.8,1302.7
,3/8/2019,2.4,,1.1196,1.1246,1.1185,1.1236,,1315.2,171769,1308.5,1317.1,1307.8
,3/9/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/10/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/11/2019,2.4,,1.1236,1.1259,1.1222,1.1244,,1315.5,262539,1317,1328.6,1313.5
,3/12/2019,2.4,,1.1246,1.1307,1.1244,1.1288,,1325.2,215552,1325.4,1331.1,1322.2
,3/13/2019,2.4,,1.1287,1.134,1.1278,1.1326,,1322.1,192924,1326,1328.2,1320.6
,3/14/2019,2.4,,1.1329,1.1342,1.1295,1.1306,,1319.3,147699,1322.6,1323.6,1312.7
,3/15/2019,2.4,,1.1304,1.1345,1.13,1.1325,,1319.2,122758,1316.8,1321,1314.8
,3/16/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/17/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/18/2019,2.4,,1.1325,1.1361,1.1319,1.1341,,1314.4,133244,1319.4,1319.9,1309.6
,3/19/2019,2.4,,1.1339,1.1362,1.1334,1.1353,,1314.2,159728,1310.9,1315.8,1306.4
,3/20/2019,2.41,,1.1354,1.1448,1.1336,1.1415,,1318.5,131864,1314.3,1319.5,1311.5
,3/21/2019,2.41,,1.1414,1.1439,1.1342,1.1377,,1307,119,1313.4,1313.4,1304.7
,3/22/2019,2.41,,1.1375,1.1392,1.1274,1.1304,,1314,144119,1311.6,1318.3,1310
,3/23/2019,2.41,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/24/2019,2.41,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/25/2019,2.4,,1.1304,1.1333,1.1289,1.1315,,1310.8,143,1311.6,1316,1308.1
,3/26/2019,2.4,,1.1314,1.1327,1.1263,1.1266,,1313.9,219485,1309.6,1317.4,1304.7
,3/27/2019,2.41,,1.1267,1.1286,1.1242,1.1243,,1322.1,91941,1325,1330.8,1323.8
,3/28/2019,2.41,,1.1245,1.1262,1.1215,1.1222,,1344.8,334325,1329.2,1345,1323.8
,3/29/2019,2.43,,1.1223,1.1247,1.1209,1.1219,,1347.9,235291,1343.9,1349.8,1339.8
,3/30/2019,2.43,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,3/31/2019,2.43,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/1/2019,2.41,,1.1219,1.1251,1.1203,1.1216,,1327.8,277389,1341.7,1344.3,1323.3
,4/2/2019,2.41,,1.1214,1.1219,1.1183,1.1207,,1332.8,236737,1325.8,1335.6,1323.8
,4/3/2019,2.41,,1.1206,1.1256,1.12,1.1233,,1329.5,176322,1331.9,1334.9,1327.3
,4/4/2019,2.41,,1.1235,1.1249,1.1205,1.1222,,1328.5,179292,1329.9,1332.4,1325.5
,4/5/2019,2.41,,1.1221,1.1248,1.1211,1.1218,,1317.7,604,1327.7,1327.9,1316.5
,4/6/2019,2.41,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/7/2019,2.41,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/8/2019,2.41,,1.1218,1.1276,1.1215,1.1264,,1316.1,238804,1321.7,1328.9,1314
,4/9/2019,2.41,,1.1262,1.1285,1.1256,1.1261,,1299.2,328780,1315.5,1316.5,1291.3
,4/10/2019,2.41,,1.1263,1.1291,1.1231,1.1276,,1287.5,253631,1294.4,1298.1,1283.8
,4/11/2019,2.41,,1.1277,1.1288,1.1249,1.1254,,1284.7,207640,1287.8,1290.6,1282
,4/12/2019,2.41,,1.1256,1.1326,1.1253,1.13,,1287.6,187195,1288.8,1291.8,1284.3
,4/13/2019,2.41,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/14/2019,2.41,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/15/2019,2.41,,1.13,1.1321,1.1299,1.1303,,1286.1,246103,1287.3,1289.6,1280.8
,4/16/2019,2.41,,1.1306,1.1316,1.128,1.1282,,1299.3,270805,1286.7,1301.3,1285.6
,4/17/2019,2.42,,1.128,1.1324,1.128,1.1296,,1291.1,187305,1298.2,1299.2,1290.6
,4/18/2019,2.43,,1.1298,1.1305,1.1226,1.1234,,1296.3,1,1294.7,1294.7,1294.7
,4/19/2019,2.44,,1.1233,1.1257,1.1224,1.1243,,1309.3,204246,1301.8,1311.6,1300.6
,4/20/2019,2.44,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/21/2019,2.44,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/22/2019,2.44,,1.1243,1.1264,1.1236,1.1258,,1293.4,1,1293.4,1293.4,1293.4
,4/23/2019,2.44,,1.1257,1.1262,1.1193,1.1227,,1302.9,224685,1295.6,1306.3,1293.7
,4/24/2019,2.44,,1.1229,1.1229,1.1141,1.1156,,1301.5,172561,1302,1306.7,1298
,4/25/2019,2.44,,1.1154,1.1163,1.1119,1.1134,,1306.5,203029,1303.7,1310.8,1302.1
,4/26/2019,2.44,,1.1132,1.1175,1.1106,1.1148,,1300.5,2,1300.7,1300.7,1300.7
,4/27/2019,2.44,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/28/2019,2.44,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,4/29/2019,2.45,,1.1148,1.1188,1.1144,1.1185,,1313.6,59829,1318.6,1326.3,1309.1
,4/30/2019,2.45,,1.1186,1.1231,1.1176,1.1215,,1318.7,78716,1315.4,1320.9,1312.8
,5/1/2019,2.45,,1.1217,1.1265,1.1188,1.1195,,1329,83949,1319.7,1330.8,1317
,5/2/2019,2.41,,1.1197,1.122,1.1171,1.1173,,1321.4,119776,1328.3,1329.3,1318.5
,5/3/2019,2.4,,1.1179,1.1206,1.1136,1.1201,,1316.9,197067,1321.7,1325.2,1313.7
,5/4/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/5/2019,2.4,,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A
,5/6/2019,2.4,,1.1176,1.1211,1.117,1.12,,1295.3,407079,1315,1317.6,1293.3
,5/7/2019,2.4,,1.1199,1.1219,1.1166,1.1192,,1298.5,260381,1295,1304.6,1291.3
,5/8/2019,2.39,,1.1193,1.1215,1.1182,1.1193,,1294.2,229896,1297.2,1301.7,1291
,5/9/2019,2.38,,1.1194,1.1252,1.1175,1.1216,,1295.4,190667,1292.2,1297.1,1289.5
